,f0,fm,gamma,fold,ID
7731,2.792095611002777,0.9625252439960502,0.3365946567471398,val,7731
7732,2.7965201232382015,0.9522387721698427,0.3834480806416123,train,7732
7733,2.7945507741012046,0.9515680880743255,0.3913774982701106,train,7733
7734,2.7973260056368896,0.9618509600324209,0.4504541724938101,train,7734
7735,2.7911564078617475,0.9623180736061896,0.4642827686080412,train,7735
7736,2.797469957921893,0.9477861354372358,0.5000576550119049,train,7736
7737,2.796897404690397,0.9434362456782316,0.5181020959956038,train,7737
7738,2.793604751819813,0.944227209911049,0.569401113362654,train,7738
7739,2.7932526772164317,0.947469188338925,0.5958483995952732,train,7739
7740,2.79160333085783,0.9777611329099638,-0.2887410309764411,train,7740
7741,2.797246598110449,0.9677725650338509,-0.2656646510960468,train,7741
7742,2.7922316633687863,0.9818286255494695,-0.218807518389726,train,7742
7743,2.792518485278565,0.9695085534056227,-0.20806604499067038,train,7743
7744,2.794511831471431,0.9750490020569156,-0.15133478231967926,train,7744
7745,2.7955760085706816,0.9813749014835522,-0.13144366734869575,train,7745
7746,2.7929264081245058,0.971985413303314,-0.1189841079204054,train,7746
7747,2.7967640212728404,0.9828409570712306,-0.06932834267683086,test,7747
7748,2.7916322486428378,0.982237311964802,-0.04167933382054519,val,7748
7749,2.798463378304268,0.9663601608039556,-0.004345082845072799,val,7749
7750,2.796872307410249,0.9650148893702225,0.014582488053607389,val,7750
7751,2.7972798091375553,0.9701106658930184,0.03495418159189704,val,7751
7752,2.7993262787687554,0.9665730016930064,0.07719498520299556,val,7752
7753,2.799272338941107,0.9826439520721214,0.10392457450993108,val,7753
7754,2.7933244893176785,0.9715718955731676,0.12141275689638231,val,7754
7755,2.791129767909187,0.9810788341859713,0.16457401943753094,val,7755
7756,2.7993670458239297,0.9776880320521207,0.20720290094332425,val,7756
7757,2.790516131650806,0.9653872980731378,0.22546618016744885,val,7757
7758,2.7973001103352666,0.981526873414844,0.252471399796125,val,7758
7759,2.7958500198665472,0.9701884596872415,0.2894658727045391,val,7759
7760,2.7967234891803763,0.982292341370767,0.3297844987582829,val,7760
7761,2.790711290484774,0.9782092362095762,0.3525907019993122,val,7761
7762,2.796581786309045,0.9660267170511071,0.38349541833745815,train,7762
7763,2.790943865373784,0.9762035992954748,0.3943807716696796,train,7763
7764,2.7916705582704258,0.9739700449262408,0.4483314417051323,train,7764
7765,2.796426634624568,0.9749926602000659,0.4644071242040809,train,7765
7766,2.7951434983941783,0.9707502926397416,0.5043378892611242,train,7766
7767,2.792290405048271,0.9714839973833163,0.536967303277422,train,7767
7768,2.79950468355142,0.9678302361402835,0.5680583545827802,train,7768
7769,2.7975350249611592,0.9758682903296619,0.5860570243152039,train,7769
7770,2.791785951601178,0.991022679983185,-0.27931369840831627,train,7770
7771,2.7905335557004047,1.001940650172203,-0.26794831770598915,train,7771
7772,2.791804917899224,0.9985587151569766,-0.21235559060024836,train,7772
7773,2.792217275702727,0.9875967269683947,-0.20099531753628433,train,7773
7774,2.795291231098116,0.9836070037659821,-0.16837541553943602,train,7774
7775,2.790145659842838,1.001374745453329,-0.14109711287241897,train,7775
7776,2.797117749327993,1.0033993227502562,-0.10623185802780152,train,7776
7777,2.7919837355923476,0.9888463405930045,-0.06288327534250603,train,7777
7778,2.7926756995524022,0.9959474301933274,-0.038693117520546105,val,7778
7779,2.7995060265034897,0.9843104348174364,-0.02768870171662193,val,7779
7780,2.7908843451720142,0.9917594967841736,0.026467127723180977,val,7780
7781,2.7964857651423385,0.9882879178223509,0.04358765125784288,val,7781
7782,2.791689837221992,1.0012060425114768,0.07582499386728786,val,7782
7783,2.7905423623265064,0.9879174629290027,0.1079707138992571,val,7783
7784,2.7950769951836882,0.9960424654781603,0.1445882661174283,val,7784
7785,2.798400673264078,0.9865888303339421,0.1542013664333577,val,7785
7786,2.7988524802707553,0.9956383394842105,0.1821913457696494,val,7786
7787,2.7937757815231654,1.0032863957170537,0.23047463588465777,val,7787
7788,2.798529774084498,0.9919298780984194,0.27061182268499784,val,7788
7789,2.7910981744079773,0.9854832519110628,0.2990978125203468,val,7789
7790,2.7975076998384396,0.9846379463572649,0.3227550543474156,val,7790
7791,2.792672529371969,0.9839990353864809,0.3336512264912432,val,7791
7792,2.794113126204396,0.9956737293313145,0.38940331153243407,test,7792
7793,2.798421655614566,0.9996619311972579,0.4108783086988653,train,7793
7794,2.798100432027521,0.9949050045476229,0.42541052091478965,test,7794
7795,2.793400482212897,0.9875086690575877,0.473050191002395,train,7795
7796,2.794646898190403,0.9846853079096535,0.5032643844460483,train,7796
7797,2.791611340964925,0.9926772137035593,0.5286842338965635,train,7797
7798,2.7988381944457537,1.0018735958368552,0.5673012023353974,test,7798
7799,2.796740317575777,0.9963492457031358,0.5941028539572146,train,7799
7800,2.7959645083746127,1.0103211506676806,-0.2769062997796672,train,7800
7801,2.7905301844955206,1.0114560081264088,-0.2509835031121015,train,7801
7802,2.790955152891264,1.0193470696702376,-0.23319421111472488,train,7802
7803,2.7924252227035744,1.009717943895985,-0.18942878124122442,train,7803
7804,2.79398173868865,1.0081240496388497,-0.17286070828097522,test,7804
7805,2.7958459468245906,1.0180481238225643,-0.12197480867173337,test,7805
7806,2.7986274926404375,1.0100295841647675,-0.09401773959016459,train,7806
7807,2.793355552788619,1.021057391925065,-0.06401530054632892,train,7807
7808,2.798773632833512,1.0125624694780506,-0.0452106080698652,val,7808
7809,2.7944632794290443,1.0055636646719257,-0.002721297037591009,val,7809
7810,2.7947005780477756,1.013514340702447,0.0216254968077939,val,7810
7811,2.797835141742747,1.0147857406059462,0.03593437264598305,val,7811
7812,2.796888250208889,1.022537074951506,0.0701818876082992,val,7812
7813,2.794280551284082,1.0146622465330262,0.09418364928489738,val,7813
7814,2.798337967592145,1.0192618515342002,0.13576634390351355,val,7814
7815,2.7923817555807324,1.0172924902883285,0.15338464076915395,val,7815
7816,2.79874928982915,1.020769884830224,0.18376875947717675,val,7816
7817,2.790186131489938,1.0176062822741372,0.22224828191187018,val,7817
7818,2.7964441804670264,1.005207666479998,0.2578052304325997,val,7818
7819,2.7900386016946244,1.0151782321555327,0.2840647593717323,val,7819
7820,2.7936802958616367,1.008172984029579,0.31809080881186214,val,7820
7821,2.789839658546451,1.0086586974563234,0.3341672840262678,val,7821
7822,2.799006186091041,1.017457114719493,0.3753428966194037,train,7822
7823,2.7985708845853616,1.0197156830721013,0.4049113212494633,test,7823
7824,2.793796234516732,1.0201533875398694,0.4424535382348708,test,7824
7825,2.7942579122198716,1.0206046091750098,0.4566616734931646,train,7825
7826,2.7962953559250505,1.0075119086641309,0.4910420858166439,train,7826
7827,2.7941524593847378,1.0217462757655493,0.5330134795735486,train,7827
7828,2.7911535196451394,1.009285009327543,0.5538293673724635,train,7828
7829,2.7949683427155114,1.0169575502055626,0.5882563603383268,train,7829
7830,2.790197964581101,1.0403284577580214,-0.2784113080576024,train,7830
7831,2.7930543397119942,1.0324798358382965,-0.2641130212595701,train,7831
7832,2.794981077674349,1.0385570710788568,-0.21899580778856093,train,7832
7833,2.7938786065616057,1.0431189563542733,-0.20832383886325279,train,7833
7834,2.797506571020626,1.0339178961206044,-0.1558267109655069,train,7834
7835,2.7977244136744748,1.0307211781090424,-0.13612531247355586,train,7835
7836,2.790732494247225,1.032754397023627,-0.09913322285551394,train,7836
7837,2.791290917332889,1.0400090121562564,-0.06645423867771862,train,7837
7838,2.7933757577288403,1.0423277743262598,-0.04202057789133354,val,7838
7839,2.7945079207412897,1.029430551756281,-0.026113293771503232,val,7839
7840,2.7895451714824535,1.0307970255900303,0.02317402142638044,val,7840
7841,2.7949986748272,1.0248685709067469,0.05478466759026857,val,7841
7842,2.79172499104635,1.030248665968355,0.08118308249872658,val,7842
7843,2.7906588389294376,1.0291215436002157,0.11434134781382443,val,7843
7844,2.7990224342343812,1.0265980005684587,0.12059273771628491,val,7844
7845,2.7990027443232552,1.0305667672496825,0.16267471092433397,val,7845
7846,2.789723157974517,1.0357491829701717,0.20348862856206704,val,7846
7847,2.7943567353109824,1.040642521869966,0.2211457039230304,val,7847
7848,2.7938066986594183,1.0387419331735257,0.2502758519349146,val,7848
7849,2.795630719491516,1.0311213140337767,0.2757026145653994,val,7849
7850,2.7984008927054353,1.0256809324870932,0.31235914210341986,val,7850
7851,2.7969234603985997,1.039999826607343,0.3530488225906231,val,7851
7852,2.7902737942654223,1.028406602569028,0.3653532517861144,train,7852
7853,2.7907985729815965,1.0314089046642696,0.39998806949716914,train,7853
7854,2.7928031592786438,1.0311729163779642,0.42941164042607627,train,7854
7855,2.7909694435659462,1.0429391574727573,0.45504138983392584,train,7855
7856,2.798951361168696,1.0344587508704175,0.486090312752982,train,7856
7857,2.7989781594072953,1.042602024420054,0.5237826874173321,train,7857
7858,2.792787889516631,1.037126955567822,0.5709449390304563,train,7858
7859,2.797323663504773,1.0418562367837019,0.5923055300570867,train,7859
7860,2.7907211026411796,1.0489933268996423,-0.2945073331688141,train,7860
7861,2.796376396797276,1.044656393829686,-0.2682669565254339,train,7861
7862,2.795218205469479,1.0537232897418956,-0.22975792214177224,train,7862
7863,2.797120869208656,1.0616213174438331,-0.1810680943147958,train,7863
7864,2.791988414152905,1.045970322320412,-0.16092787714074328,train,7864
7865,2.7990885482356505,1.059733687362306,-0.14088302812119394,train,7865
7866,2.792075069783294,1.0457775323784089,-0.09305502618300802,train,7866
7867,2.790348099142372,1.0596293289794438,-0.0753836569480193,train,7867
7868,2.7901351880407472,1.0528315071751018,-0.03473037267047781,test,7868
7869,2.7954824606377664,1.0545963700330148,-0.023356572168377412,train,7869
7870,2.7939236095705535,1.0443230571790882,0.01972344952153946,train,7870
7871,2.796995522832285,1.0512469929890167,0.030706270170793307,train,7871
7872,2.792898070218861,1.0463229549835567,0.08301704557188536,train,7872
7873,2.7984811354111008,1.0494740549882502,0.09436295623704988,train,7873
7874,2.7950767539769137,1.0544941275990458,0.14806533658045032,train,7874
7875,2.78986988315677,1.0504112700629085,0.15685378196822417,train,7875
7876,2.791363245901648,1.0550271204081842,0.20260886895376704,train,7876
7877,2.791417018346622,1.0493461042777346,0.21779408489061658,train,7877
7878,2.7945080485785367,1.0590580348568022,0.24808811176353762,test,7878
7879,2.797198189245993,1.0592406743035552,0.29258553317231567,train,7879
7880,2.7995471848528424,1.0586065146053514,0.3027998508512656,train,7880
7881,2.7979950142379906,1.0510330867627222,0.3540631051516208,train,7881
7882,2.795105329954699,1.0617397157554498,0.38618020520245494,train,7882
7883,2.797976473690395,1.0550104494388093,0.42113121551684873,train,7883
7884,2.7968647059663927,1.058361411386191,0.4328599236300579,train,7884
7885,2.7935119785188194,1.0488168463845202,0.4654507967767242,test,7885
7886,2.791596761253776,1.048884232509356,0.4927824969109881,train,7886
7887,2.79175969782189,1.051058045026058,0.5378327764166101,train,7887
7888,2.7929273334835893,1.0625776175999357,0.5521773788547412,test,7888
7889,2.7982050706976778,1.0497413469582983,0.585896839127108,train,7889
7890,2.7974422701199595,1.0685544704483196,-0.2719515720220993,train,7890
7891,2.7964008605232062,1.0740418595219867,-0.26416453687062597,train,7891
7892,2.7962619383674663,1.0751970569835114,-0.22676025439742997,train,7892
7893,2.7917083443612345,1.076841858152044,-0.19058396379657364,train,7893
7894,2.7989243645280637,1.0708970259134087,-0.15910731956270133,train,7894
7895,2.7901062030956725,1.0668131074567015,-0.1281225454191387,train,7895
7896,2.796382779244812,1.0754428233967837,-0.1136410933549238,train,7896
7897,2.7920657312974266,1.0703100595540056,-0.08229949161738323,train,7897
7898,2.7915057562738306,1.073011929631177,-0.037342181908516625,train,7898
7899,2.7968085714941058,1.0744351141563935,-0.025239617359783327,train,7899
7900,2.790297703263058,1.065421016603562,0.025143887136573544,train,7900
7901,2.791797730396788,1.0721158956260872,0.05618052712036022,train,7901
7902,2.7923829704454426,1.0666523888746595,0.06624461332800419,train,7902
7903,2.7951023750942756,1.0730631240498947,0.10364645263955717,train,7903
7904,2.7957129660517794,1.0702027336167945,0.13566136050795558,train,7904
7905,2.795212898974409,1.0703029164071358,0.15535573006200432,test,7905
7906,2.7994547791521405,1.072475406409283,0.18562530779205313,train,7906
7907,2.7944538035725337,1.0696027518463642,0.22598647120632007,train,7907
7908,2.7910608599586073,1.0756716041816512,0.2564377075312486,test,7908
7909,2.791447952614226,1.0763598731313215,0.28560081519241787,train,7909
7910,2.7903775933704322,1.080861646383003,0.3242896473307547,train,7910
7911,2.78970630791991,1.0751606678555576,0.34050144285018186,train,7911
7912,2.7980644438282547,1.0774412421552313,0.368398385927526,train,7912
7913,2.7982140969554745,1.070593929175512,0.4088681821587712,train,7913
7914,2.7917692327004016,1.0725347511336623,0.4216851668551759,train,7914
7915,2.797597973098896,1.083650382142516,0.45533772877467915,train,7915
7916,2.7962474490371934,1.0734905961227867,0.4872239124807699,train,7916
7917,2.7947039884946574,1.0747548206706328,0.52378515832935,train,7917
7918,2.793622424481558,1.0647634477907801,0.565570563318773,train,7918
7919,2.7938968482834814,1.0721378947383542,0.5891262700173032,train,7919
7920,2.7995212995344896,1.1034697878524473,-0.2885986702951878,test,7920
7921,2.7937987898985495,1.0969760157085973,-0.2506659315835863,train,7921
7922,2.791891430348156,1.0840178776673806,-0.23688329963800173,train,7922
7923,2.79517977887606,1.090476867694629,-0.18735480942749133,test,7923
7924,2.7943666417342383,1.092931694704839,-0.17765502377829948,train,7924
7925,2.799081903303377,1.0991523955073368,-0.13066649112557346,train,7925
7926,2.793940166534172,1.0952720580001194,-0.11329012842947847,train,7926
7927,2.7983647823484517,1.0966577155692863,-0.07198083428881326,train,7927
7928,2.79724532309323,1.1019040376526668,-0.057655143295296495,train,7928
7929,2.796443399845976,1.0971681244453293,-0.027807670896839682,train,7929
7930,2.7972627841112696,1.0843800489921138,0.023773849111032645,train,7930
7931,2.7978293441441124,1.0972443898500752,0.046908665410351366,train,7931
7932,2.7990975258545827,1.1032492685617625,0.08467500709819831,train,7932
7933,2.7979065519462947,1.0867318895895564,0.09172395194069917,test,7933
7934,2.7965702125170417,1.0934724425070688,0.1365430552430191,train,7934
7935,2.7971053334111495,1.0912606208590099,0.1655116050859648,train,7935
7936,2.7914027008918723,1.0876785207459552,0.18117696884588916,train,7936
7937,2.79358343061329,1.09905975647344,0.22907376496790552,train,7937
7938,2.797067069478351,1.0929629769698204,0.24822448604680525,test,7938
7939,2.79940910132602,1.0977131681648038,0.28727836618749925,train,7939
7940,2.7935886595256227,1.0948403079745102,0.3036460145081197,test,7940
7941,2.7952889594267836,1.0884212057670324,0.34454035717278214,test,7941
7942,2.790091866152767,1.090461891925146,0.37593108179242485,train,7942
7943,2.793457856571904,1.0865524046251187,0.4092691443396843,train,7943
7944,2.7911297024137847,1.0923996207695914,0.44915621149346063,train,7944
7945,2.792965708540223,1.0961241873949616,0.4796734359890633,train,7945
7946,2.7970358386335197,1.0942892809977651,0.4863089258267306,train,7946
7947,2.7901503815575115,1.096313526536126,0.5159441667263188,train,7947
7948,2.79362325889295,1.0888438532482279,0.5533978445072634,train,7948
7949,2.790355808004912,1.0869152422896484,0.5928232784118439,test,7949
7950,2.7989393175412496,1.1132973552364596,-0.3000855011713425,train,7950
7951,2.7897183065301228,1.1168421714311956,-0.26248838779216765,train,7951
7952,2.7962146570077286,1.1174780415981322,-0.22462843674210803,train,7952
7953,2.793499595419128,1.123065960204141,-0.19754076826526995,train,7953
7954,2.7941250644842643,1.1128938073780172,-0.1529833396681854,train,7954
7955,2.7931804769218473,1.1075124454194085,-0.12665039123476327,train,7955
7956,2.7972159064238817,1.1173123651922576,-0.11713937798927568,train,7956
7957,2.7911689112494034,1.1183389887620534,-0.0893503313595418,train,7957
7958,2.7963849420359788,1.1141048682624117,-0.05428285624020302,train,7958
7959,2.799464925253374,1.1237453009065739,-0.0004889574975851127,train,7959
7960,2.7915241103250037,1.108685681381663,0.024544171281920154,train,7960
7961,2.795416406219517,1.116106773320525,0.032920013660089745,train,7961
7962,2.7960822060896877,1.1221386536281568,0.06545451079355348,train,7962
7963,2.799026839133622,1.1188229704461037,0.09905363825690136,test,7963
7964,2.7909436039043207,1.1083309448605347,0.13606878403080952,train,7964
7965,2.796123501259182,1.1168765151706137,0.17053253756063474,train,7965
7966,2.7905812592920554,1.1090028942430976,0.1994987956095525,train,7966
7967,2.7912964903471567,1.1131990219036312,0.23793938758648628,train,7967
7968,2.7959625050076737,1.1098546914108667,0.27005063516723693,train,7968
7969,2.7952539361619615,1.1042417179966033,0.280914938474182,train,7969
7970,2.7925040573330286,1.1153395442935736,0.30402667614902634,train,7970
7971,2.7927745497872394,1.1066887283531959,0.33733790959022186,train,7971
7972,2.7903143890459168,1.1127330258507868,0.3777024152280358,train,7972
7973,2.799158031796201,1.1227014850184136,0.39757723135093,train,7973
7974,2.7958618221276375,1.1216820101578453,0.42494050503236447,train,7974
7975,2.793367766010215,1.1134804764991413,0.4769207487282349,train,7975
7976,2.794009978258028,1.1056562303110542,0.4820463518615197,train,7976
7977,2.7925216464489853,1.1043260112810673,0.5370320214698099,train,7977
7978,2.7947761760355943,1.1050818488187206,0.5478627679307039,train,7978
7979,2.7911555529643652,1.1205912401122253,0.5762291088521198,train,7979
7980,2.799281304522458,1.1257166301329362,-0.2838001281398332,train,7980
7981,2.7995338359168067,1.1391726437963765,-0.2646285259552033,train,7981
7982,2.7944144185326114,1.142331937983056,-0.2157371201076474,train,7982
7983,2.7925698013813647,1.1273673780426259,-0.2093560421599332,train,7983
7984,2.7993371679935013,1.125659577308123,-0.15193452567917207,train,7984
7985,2.7939218551941183,1.1269794744339974,-0.12280692504484582,train,7985
7986,2.7920202976062556,1.142878944855194,-0.11898577280782753,train,7986
7987,2.7929974222661857,1.1429833503866538,-0.073007527774878,train,7987
7988,2.795745266823215,1.13910346986452,-0.04609217488507892,train,7988
7989,2.7911300620517894,1.1352840758409382,-0.004572046871683643,train,7989
7990,2.7941530539275194,1.1424287144571144,0.012057271337388526,train,7990
7991,2.7921023046982585,1.130618950350383,0.03378282931092926,train,7991
7992,2.796335613990874,1.1356680951042617,0.0874825821683546,train,7992
7993,2.798023942979973,1.1291171180964836,0.09586990839319694,train,7993
7994,2.791342330599812,1.128021634170194,0.1275160366383348,train,7994
7995,2.7922600253657457,1.128314339016859,0.17944228938405987,train,7995
7996,2.79488436173674,1.1335693363195056,0.1926448448190024,train,7996
7997,2.7898086610519655,1.1360413007558308,0.22183669819423388,train,7997
7998,2.7980867841423716,1.1339402610040072,0.2582903378374519,train,7998
7999,2.7956015613689233,1.1310445773800955,0.29459848005903166,test,7999
8000,2.7903708554811057,1.1396305369857744,0.3159166989589421,train,8000
8001,2.797464436672075,1.129146770525695,0.3324110758711971,test,8001
8002,2.796927165889481,1.129902419261687,0.37199588377755854,test,8002
8003,2.7989086903993603,1.126750191981063,0.4152433661419163,train,8003
8004,2.793125592454064,1.131529013899723,0.4478803327897893,test,8004
8005,2.7902931871191115,1.126875608764363,0.45700718837655907,train,8005
8006,2.7939180635720033,1.1323364449847502,0.5042664363538245,train,8006
8007,2.7943969822433723,1.135273079129234,0.5393272615830316,train,8007
8008,2.794931235505193,1.1339524345862242,0.5493182771240614,train,8008
8009,2.7941270482320637,1.140630022109035,0.5806918409734514,test,8009
8010,2.7898338485200163,1.147227365593805,-0.29872674475244654,train,8010
8011,2.7990960408369143,1.1446672821744,-0.25492632366536083,train,8011
8012,2.7903925502228004,1.1465014174789991,-0.22802165556376236,train,8012
8013,2.7900501542573766,1.1578176801478226,-0.1987869440135942,train,8013
8014,2.7942018481790063,1.154471736165065,-0.1660360995815668,train,8014
8015,2.7927185322376817,1.1637228814577631,-0.1302110784388605,train,8015
8016,2.795842276674765,1.1474747104074132,-0.10601422008679387,train,8016
8017,2.7911134157841495,1.163752816337215,-0.08274277670795506,train,8017
8018,2.790200606657894,1.1592949971822797,-0.03225405836491797,test,8018
8019,2.7976490888011574,1.1519725441069797,-0.024977970357442394,train,8019
8020,2.79935050677867,1.1491770072746674,0.012396288121967686,train,8020
8021,2.7979159928916264,1.1485831741075567,0.04387629782832105,test,8021
8022,2.7957210251489824,1.1538810672693047,0.06278034081776776,train,8022
8023,2.7925556007413337,1.1489217422963156,0.09685277661569791,train,8023
8024,2.796634854002095,1.1565495694497683,0.12512867300992703,train,8024
8025,2.790149474259056,1.1512175961654347,0.1579774129781572,train,8025
8026,2.792924252002775,1.1619491540496762,0.20367950535665375,train,8026
8027,2.7902412742662963,1.149449120510133,0.22261806500049672,test,8027
8028,2.79043028748282,1.1480112146549015,0.24478765984761264,train,8028
8029,2.797737299663084,1.1542206330694533,0.2850822115740448,train,8029
8030,2.799264500228532,1.1439938195141077,0.30842801285846294,train,8030
8031,2.7899522167631714,1.154687306141458,0.34183929276383385,train,8031
8032,2.790398078088741,1.1484383872243928,0.36303950306531074,train,8032
8033,2.7933189283859923,1.1447671236992565,0.3986893178851428,train,8033
8034,2.79022658378937,1.145186004323415,0.4387340839778484,train,8034
8035,2.796725257493335,1.1507555879373197,0.4793046797562263,train,8035
8036,2.7964167719340045,1.148630495387922,0.4936517272069359,train,8036
8037,2.7951914746124253,1.1532560967443823,0.519623539979069,train,8037
8038,2.7920509682460564,1.1508957231879688,0.5478921590097972,train,8038
8039,2.7912184735563454,1.153390245794149,0.5812970230242142,train,8039
8040,2.7911718915419055,1.1699317023279985,-0.2905962867436956,train,8040
8041,2.7900274884395917,1.1798250785613775,-0.24850276987982597,train,8041
8042,2.791653037159503,1.1815829308421621,-0.22168015824231393,train,8042
8043,2.790135008159937,1.1742335701656696,-0.1815359214326606,train,8043
8044,2.7941160504403135,1.173749186019962,-0.16277686084703583,train,8044
8045,2.7972787322946844,1.1702970180081171,-0.13136556711996442,train,8045
8046,2.792469145802384,1.1757675989334873,-0.11173169142586578,train,8046
8047,2.7971076273231072,1.179805922568032,-0.08781379579310943,train,8047
8048,2.798098342076578,1.1807747397600565,-0.05278749043286151,train,8048
8049,2.790079636777499,1.1822402418968359,-0.01294667005903066,train,8049
8050,2.7929402845885405,1.1719979675663907,0.011739244915952527,train,8050
8051,2.7896764791891813,1.1787351919804552,0.033930596063342554,train,8051
8052,2.794224745698017,1.1671990497491989,0.0826335188053805,train,8052
8053,2.7956235034990606,1.180034587775202,0.09498103765126813,train,8053
8054,2.7947677795882533,1.1727729298159508,0.1409454401084322,train,8054
8055,2.792610376157236,1.1710409965919828,0.1551409609731883,train,8055
8056,2.796250610823112,1.1781670609139634,0.2086705054957842,train,8056
8057,2.7935457509616333,1.1805454176410424,0.22013876229092647,train,8057
8058,2.7938224750744935,1.1661553352682295,0.2408730495302464,train,8058
8059,2.789774924977279,1.1788996398401923,0.2738238888679091,train,8059
8060,2.792227079274852,1.1757340708277,0.3207201743301374,train,8060
8061,2.790078684787786,1.1749031026868433,0.3414806716071624,train,8061
8062,2.799161351773491,1.173934117465598,0.38287260074321555,train,8062
8063,2.7938445020960105,1.1810464376690897,0.4075896388452372,train,8063
8064,2.795916891841933,1.1714954048182682,0.42916425669095554,train,8064
8065,2.7950980058665076,1.1763213707930305,0.452284214178243,train,8065
8066,2.796123574030184,1.1784512076478653,0.4905107295811533,train,8066
8067,2.7991063227409545,1.1655816732922746,0.5183707797220706,train,8067
8068,2.7963210728180288,1.1799973517910367,0.545906065401166,train,8068
8069,2.795518992489404,1.164077252982832,0.5904501358801079,train,8069
8070,2.7919250299818783,1.2024405361336865,-0.29071852261138204,train,8070
8071,2.7900340551355907,1.2024624155298886,-0.2627539108948877,train,8071
8072,2.797413083836427,1.1881698790101196,-0.22317409663520005,train,8072
8073,2.7909395032623827,1.1971128691106456,-0.19479692487318498,train,8073
8074,2.794021226822507,1.1858471410776275,-0.15512152250437322,train,8074
8075,2.7950441662905674,1.203014714203591,-0.14661223890101255,train,8075
8076,2.7941971924058837,1.1868278533554195,-0.10045520163289719,train,8076
8077,2.7971688787009596,1.1847293622712862,-0.08699219416148044,train,8077
8078,2.796125901800407,1.1941855890584199,-0.04503487093108855,train,8078
8079,2.79746157022069,1.1905163550712072,-0.020457665643717794,train,8079
8080,2.798411413084071,1.195203329706756,0.005371734074294614,train,8080
8081,2.79441879161467,1.1976027187941432,0.04932690629018028,train,8081
8082,2.7944128077919306,1.1981031038076346,0.07791933587149046,train,8082
8083,2.7901448956487496,1.1966056501562363,0.09648778456079483,train,8083
8084,2.795976899775037,1.1898630568631112,0.14935996360453643,test,8084
8085,2.790178792200312,1.1910686486156496,0.17003325164127212,test,8085
8086,2.798743773465685,1.1977809138974882,0.18704275056772868,train,8086
8087,2.7964949952614377,1.1973605654986965,0.22232824752827351,train,8087
8088,2.7930638009377895,1.201370290166928,0.2565279383305746,train,8088
8089,2.792358742650676,1.1878486252995177,0.2876057066983441,train,8089
8090,2.790996869248179,1.1906103899577083,0.31020549305335526,test,8090
8091,2.7959364136680827,1.1979426407561222,0.3582253069711317,train,8091
8092,2.7929910280924917,1.203268220492787,0.3720498531905149,test,8092
8093,2.793183748796684,1.1852387131573388,0.3927114284831476,test,8093
8094,2.7978337465577323,1.1941389822615487,0.446279096802639,train,8094
8095,2.7941118561426204,1.1990202923346904,0.47855981666265734,train,8095
8096,2.7916957454318134,1.2025462330484686,0.5047087614601435,train,8096
8097,2.7980622222374176,1.1854618279426967,0.5322440608233343,train,8097
8098,2.7965818327204826,1.199704180344458,0.5649687332637623,train,8098
8099,2.793302633387419,1.1995466932684753,0.5736352758578734,train,8099
8100,2.803677855993565,0.6197596086158602,-0.2748701050413375,train,8100
8101,2.8015681705036157,0.6092924053550457,-0.2521952922494637,test,8101
8102,2.8031162638388487,0.6111970608517499,-0.23313868661454318,test,8102
8103,2.804547692303587,0.6093513766625993,-0.18658400970379907,train,8103
8104,2.801726858491941,0.6051714684931653,-0.17540424928775042,train,8104
8105,2.802212123083883,0.6087906333622124,-0.14104136678700602,train,8105
8106,2.808951966400035,0.6087258871799357,-0.1180556797974394,train,8106
8107,2.8025451266844836,0.6180069791200029,-0.06757070872514259,train,8107
8108,2.8078944236294388,0.617411464485934,-0.04663288724614817,train,8108
8109,2.80095218531134,0.6023380574827287,-0.009498082613558112,train,8109
8110,2.80637393365905,0.6150908842644012,0.01869574288940724,train,8110
8111,2.8056312680828097,0.6150325716277076,0.03602697958908767,train,8111
8112,2.8050951861088373,0.6209728667871642,0.06434442105278627,train,8112
8113,2.804094702901204,0.6123896042295661,0.09281992148960135,train,8113
8114,2.8095831325857263,0.6160197546413836,0.14987532486082167,test,8114
8115,2.808166151372569,0.6049107668523884,0.15637481767721653,train,8115
8116,2.805485186980073,0.6209364679186395,0.20659586473785438,train,8116
8117,2.80282231288707,0.6098337933477899,0.23436113415785143,train,8117
8118,2.8040484944296393,0.6070303786678738,0.2419396263418212,train,8118
8119,2.803566416918735,0.6028112936672951,0.28745269629218323,train,8119
8120,2.8079672620606595,0.6107757957728044,0.3152109555522819,train,8120
8121,2.809545640165763,0.6039241713839238,0.34594317638881883,train,8121
8122,2.8090257934245884,0.607302450782364,0.3801864814018884,train,8122
8123,2.8093019415342546,0.6162506512177202,0.3947686034392123,train,8123
8124,2.807382473604143,0.6151263183668478,0.4465992031549298,train,8124
8125,2.8065649317616983,0.6189928641899304,0.4713360293765535,train,8125
8126,2.8063076650347343,0.6104949962329885,0.5070996440035183,train,8126
8127,2.8029387722462737,0.6099729927865791,0.5228327997290201,test,8127
8128,2.8021238043945482,0.6025643860537283,0.5621126137712281,train,8128
8129,2.808899935204792,0.6048991452960256,0.5905670144427816,train,8129
8130,2.8089222833023184,0.6345033484350265,-0.28783950046207335,train,8130
8131,2.802377506435831,0.6249273229853224,-0.24379860426421837,train,8131
8132,2.8052869955375943,0.635587344044427,-0.23248656281988644,train,8132
8133,2.8027996212469,0.6350700878027797,-0.20698162762631145,test,8133
